run,pop,herb,order,rate,rep,ve,biomass
1,A6,glyphosate,2,3x,2,9,2.808
1,A6,glyphosate,2,3x,3,8,2.4259
1,A6,glyphosate,2,3x,4,1,0
1,A6,glyphosate,2,3x,5,9,2.3712
1,A6,glyphosate,2,3x,6,9,3.0745
1,A6,glyphosate,2,3x,7,9,2.8755
1,A6,glyphosate,2,3x,8,9,3.3029
1,A7,control,0,1x,1,10,2.9218
1,A7,control,0,1x,2,10,2.7661
1,A7,control,0,1x,3,10,3.5753
1,A7,control,0,1x,4,10,3.0884
1,A7,glyphosate,2,1x,1,9,2.3897
1,A7,glyphosate,2,1x,2,9,3.0895
1,A7,glyphosate,2,1x,3,9,2.1382
1,A7,glyphosate,2,1x,4,9,4.9243
1,A7,glyphosate,2,1x,5,9,2.3126
1,A7,glyphosate,2,1x,6,9,2.7146
1,A7,glyphosate,2,1x,7,4,0.18
1,A7,glyphosate,2,1x,8,9,2.6305
1,A7,glyphosate,2,3x,1,6,0.3192
1,A7,glyphosate,2,3x,2,7,0.383
1,A7,glyphosate,2,3x,3,7,0.6726
1,A7,glyphosate,2,3x,4,7,0.8748
1,A7,glyphosate,2,3x,5,8,0.9081
1,A7,glyphosate,2,3x,6,7,0.4547
1,A7,glyphosate,2,3x,7,8,1.7176
1,A7,glyphosate,2,3x,8,7,1.1732
1,A8,control,0,1x,1,10,3.0175
1,A8,control,0,1x,2,10,3.5471
1,A8,control,0,1x,3,10,2.8398
1,A8,control,0,1x,4,10,3.1087
1,A8,glyphosate,2,1x,1,1,0
1,A8,glyphosate,2,1x,2,8,2.3008
1,A8,glyphosate,2,1x,3,1,0
1,A8,glyphosate,2,1x,4,9,4.3308
1,A8,glyphosate,2,1x,5,9,5.1141
1,A8,glyphosate,2,1x,6,9,4.7148
1,A8,glyphosate,2,1x,7,8,2.3882
1,A8,glyphosate,2,1x,8,1,0
1,A8,glyphosate,2,3x,1,7,2.8268
1,A8,glyphosate,2,3x,2,9,3.277
1,A8,glyphosate,2,3x,3,7,0.7268
1,A8,glyphosate,2,3x,4,1,0
1,A8,glyphosate,2,3x,5,2,0.18
1,A8,glyphosate,2,3x,6,1,0
1,A8,glyphosate,2,3x,7,7,0.8075
1,A8,glyphosate,2,3x,8,3,0.1123
1,A9,control,0,1x,1,10,2.615
1,A9,control,0,1x,2,10,2.8305
1,A9,control,0,1x,3,10,2.7654
1,A9,control,0,1x,4,10,2.6579
1,A9,glyphosate,2,1x,1,9,2.6656
1,A9,glyphosate,2,1x,2,8,1.1242
1,A9,glyphosate,2,1x,3,9,2.3106
1,A9,glyphosate,2,1x,4,2,0.1674
1,A9,glyphosate,2,1x,5,9,3.7325
1,A9,glyphosate,2,1x,6,8,1.0806
1,A9,glyphosate,2,1x,7,9,2.7071
1,A9,glyphosate,2,1x,8,9,2.8518
1,A9,glyphosate,2,3x,1,8,2.2475
1,A9,glyphosate,2,3x,2,7,0.2719
1,A9,glyphosate,2,3x,3,4,0.3228
1,A9,glyphosate,2,3x,4,9,2.8947
1,A9,glyphosate,2,3x,5,1,0
1,A9,glyphosate,2,3x,6,3,0.093
1,A9,glyphosate,2,3x,7,3,0.1345
1,A9,glyphosate,2,3x,8,8,1.0055
1,A10,control,0,1x,1,10,3.3659
1,A10,control,0,1x,2,10,3.3404
1,A10,control,0,1x,3,10,3.8068
1,A10,control,0,1x,4,10,2.8671
1,A10,glyphosate,2,1x,1,2,0.1397
1,A10,glyphosate,2,1x,2,9,2.329
1,A10,glyphosate,2,1x,3,9,2.7538
1,A10,glyphosate,2,1x,4,5,0.2539
1,A10,glyphosate,2,1x,5,9,3.1675
1,A10,glyphosate,2,1x,6,1,0
1,A10,glyphosate,2,1x,7,9,1.99
1,A10,glyphosate,2,1x,8,9,2.8642
1,A10,glyphosate,2,3x,1,2,0.0856
1,A10,glyphosate,2,3x,2,1,0
1,A10,glyphosate,2,3x,3,7,0.7518
1,A10,glyphosate,2,3x,4,1,0
1,A10,glyphosate,2,3x,5,7,1.3822
1,A10,glyphosate,2,3x,6,5,0.3894
1,A10,glyphosate,2,3x,7,5,0.2715
1,A10,glyphosate,2,3x,8,9,2.0106
1,A11,control,0,1x,1,10,3.4931
1,A11,control,0,1x,2,10,2.1362
1,A11,control,0,1x,3,10,2.4211
1,A11,control,0,1x,4,10,2.7943
1,A11,glyphosate,2,1x,1,4,0.23
1,A11,glyphosate,2,1x,2,7,1.7824
1,A11,glyphosate,2,1x,3,9,2.4292
1,A11,glyphosate,2,1x,4,6,0.4333
1,A11,glyphosate,2,1x,5,9,3.1086
1,A11,glyphosate,2,1x,6,4,0.2082
1,A11,glyphosate,2,1x,7,7,1.2322
1,A11,glyphosate,2,1x,8,9,2.0547
1,A11,glyphosate,2,3x,1,6,0.6522
1,A11,glyphosate,2,3x,2,2,0.1529
1,A11,glyphosate,2,3x,3,7,0.9496
1,A11,glyphosate,2,3x,4,8,1.3509
1,A11,glyphosate,2,3x,5,8,1.8035
1,A11,glyphosate,2,3x,6,8,1.9692
1,A11,glyphosate,2,3x,7,4,0.9145
1,A11,glyphosate,2,3x,8,9,3
1,A12,control,0,1x,1,10,3.2014
1,A12,control,0,1x,2,10,3.6553
1,A12,control,0,1x,3,10,3.1959
1,A12,control,0,1x,4,10,2.3365
1,A12,glyphosate,2,1x,1,9,3.4515
1,A12,glyphosate,2,1x,2,3,0.1238
1,A12,glyphosate,2,1x,3,9,2.7382
1,A12,glyphosate,2,1x,4,9,2.5574
1,A12,glyphosate,2,1x,5,9,2.6309
1,A12,glyphosate,2,1x,6,9,3.2075
1,A12,glyphosate,2,1x,7,9,2.435
1,A12,glyphosate,2,1x,8,7,1.6599
1,A12,glyphosate,2,3x,1,7,0.7089
1,A12,glyphosate,2,3x,2,4,0.1133
1,A12,glyphosate,2,3x,3,8,1.6315
1,A12,glyphosate,2,3x,4,4,0.2072
1,A12,glyphosate,2,3x,5,7,0.5146
1,A12,glyphosate,2,3x,6,9,2.3984
1,A12,glyphosate,2,3x,7,8,2.0417
1,A12,glyphosate,2,3x,8,2,0.1303
1,A13,control,0,1x,1,10,2.5959
1,A13,control,0,1x,2,10,2.7695
1,A13,control,0,1x,3,10,2.4086
1,A13,control,0,1x,4,10,2.091
1,A13,glyphosate,2,1x,1,9,2.922
1,A13,glyphosate,2,1x,2,8,1.3363
1,A13,glyphosate,2,1x,3,9,2.5677
1,A13,glyphosate,2,1x,4,7,1.4165
1,A13,glyphosate,2,1x,5,9,1.637
1,A13,glyphosate,2,1x,6,7,1.0795
1,A13,glyphosate,2,1x,7,3,0.2388
1,A13,glyphosate,2,1x,8,6,0.7724
1,A13,glyphosate,2,3x,1,4,0.5177
1,A13,glyphosate,2,3x,2,7,1.1618
1,A13,glyphosate,2,3x,3,6,0.655
1,A13,glyphosate,2,3x,4,1,0
1,A13,glyphosate,2,3x,5,8,1.7568
1,A13,glyphosate,2,3x,6,7,1.5714
1,A13,glyphosate,2,3x,7,9,2.7037
1,A13,glyphosate,2,3x,8,8,1.8744
1,A14,control,0,1x,1,10,3.8339
1,A14,control,0,1x,2,10,3.1226
1,A14,control,0,1x,3,10,2.9989
1,A14,control,0,1x,4,10,3.289
1,A14,glyphosate,2,1x,1,9,2.9776
1,A14,glyphosate,2,1x,2,4,0.2383
1,A14,glyphosate,2,1x,3,8,1.4758
1,A14,glyphosate,2,1x,4,9,4.4698
1,A14,glyphosate,2,1x,5,6,0.3896
1,A14,glyphosate,2,1x,6,9,3.2726
1,A14,glyphosate,2,1x,7,4,0.1865
1,A14,glyphosate,2,1x,8,7,1.0624
1,A14,glyphosate,2,3x,1,8,1.3471
1,A14,glyphosate,2,3x,2,5,0.3334
1,A14,glyphosate,2,3x,3,8,1.7832
1,A14,glyphosate,2,3x,4,1,0
1,A14,glyphosate,2,3x,5,8,2.2638
1,A14,glyphosate,2,3x,6,4,0.3424
1,A14,glyphosate,2,3x,7,8,1.6547
1,A14,glyphosate,2,3x,8,1,0
1,A15,control,0,1x,1,10,2.5625
1,A15,control,0,1x,2,10,1.5403
1,A15,control,0,1x,3,10,2.1955
1,A15,control,0,1x,4,10,2.0862
1,A15,glyphosate,2,1x,1,8,1.9909
1,A15,glyphosate,2,1x,2,9,1.6055
1,A15,glyphosate,2,1x,3,9,1.9328
1,A15,glyphosate,2,1x,4,9,2.317
1,A15,glyphosate,2,1x,5,8,1.9188
1,A15,glyphosate,2,1x,6,8,1.0929
1,A15,glyphosate,2,1x,7,9,1.9509
1,A15,glyphosate,2,1x,8,9,1.4381
1,A15,glyphosate,2,3x,1,7,2.4268
1,A15,glyphosate,2,3x,2,8,2.5292
1,A15,glyphosate,2,3x,3,8,2.636
1,A15,glyphosate,2,3x,4,8,2.5595
1,A15,glyphosate,2,3x,5,7,0.8564
1,A15,glyphosate,2,3x,6,2,0.115
1,A15,glyphosate,2,3x,7,8,2.2666
1,A15,glyphosate,2,3x,8,8,2.0273
1,A16,control,0,1x,1,10,3.3277
1,A16,control,0,1x,2,10,2.7849
1,A16,control,0,1x,3,10,3.95
1,A16,control,0,1x,4,10,3.6025
1,A16,glyphosate,2,1x,1,9,2.3879
1,A16,glyphosate,2,1x,2,9,2.081
1,A16,glyphosate,2,1x,3,9,2.5333
1,A16,glyphosate,2,1x,4,9,
1,A16,glyphosate,2,1x,5,9,2.4258
1,A16,glyphosate,2,1x,6,9,1.6968
1,A16,glyphosate,2,1x,7,9,3.0141
1,A16,glyphosate,2,1x,8,9,2.7435
1,A16,glyphosate,2,3x,1,7,1.2801
1,A16,glyphosate,2,3x,2,9,2.5493
1,A16,glyphosate,2,3x,3,5,0.5692
1,A16,glyphosate,2,3x,4,3,0.2011
1,A16,glyphosate,2,3x,5,8,1.5803
1,A16,glyphosate,2,3x,6,8,1.6047
1,A16,glyphosate,2,3x,7,8,1.3876
1,A16,glyphosate,2,3x,8,8,2.672
1,A17,control,0,1x,1,10,2.4915
1,A17,control,0,1x,2,10,1.9646
1,A17,control,0,1x,3,10,2.431
1,A17,control,0,1x,4,10,3.1253
1,A17,glyphosate,2,1x,1,9,2.4143
1,A17,glyphosate,2,1x,2,9,1.6404
1,A17,glyphosate,2,1x,3,9,2.0248
1,A17,glyphosate,2,1x,4,9,1.559
1,A17,glyphosate,2,1x,5,9,2.0911
1,A17,glyphosate,2,1x,6,9,1.0757
1,A17,glyphosate,2,1x,7,9,1.8263
1,A17,glyphosate,2,1x,8,9,2.1001
1,A17,glyphosate,2,3x,1,8,1.5894
1,A17,glyphosate,2,3x,2,8,2.0251
1,A17,glyphosate,2,3x,3,8,1.8849
1,A17,glyphosate,2,3x,4,6,0.7871
1,A17,glyphosate,2,3x,5,8,1.3088
1,A17,glyphosate,2,3x,6,8,1.4608
1,A17,glyphosate,2,3x,7,7,0.7768
1,A17,glyphosate,2,3x,8,9,3.3568
1,A18,control,0,1x,1,10,2.4389
1,A18,control,0,1x,2,10,3.1075
1,A18,control,0,1x,3,10,2.4873
1,A18,control,0,1x,4,10,2.8438
1,A18,glyphosate,2,1x,1,9,2.7223
1,A18,glyphosate,2,1x,2,9,4.2038
1,A18,glyphosate,2,1x,3,9,3.6394
1,A18,glyphosate,2,1x,4,9,3.696
1,A18,glyphosate,2,1x,5,9,3.3981
1,A18,glyphosate,2,1x,6,9,3.9564
1,A18,glyphosate,2,1x,7,9,2.9398
1,A18,glyphosate,2,1x,8,9,2.9877
1,A18,glyphosate,2,3x,1,8,3.4185
1,A18,glyphosate,2,3x,2,9,2.5209
1,A18,glyphosate,2,3x,3,7,1.2409
1,A18,glyphosate,2,3x,4,9,3.5215
1,A18,glyphosate,2,3x,5,8,2.2479
1,A18,glyphosate,2,3x,6,9,3.2006
1,A18,glyphosate,2,3x,7,8,1.8664
1,A18,glyphosate,2,3x,8,9,3.1382
1,A19,control,0,1x,1,10,2.3733
1,A19,control,0,1x,2,10,2.6266
1,A19,control,0,1x,3,10,2.7002
1,A19,control,0,1x,4,10,2.3525
1,A19,glyphosate,2,1x,1,8,1.4318
1,A19,glyphosate,2,1x,2,8,2.4494
1,A19,glyphosate,2,1x,3,7,0.0394
1,A19,glyphosate,2,1x,4,9,2.0692
1,A19,glyphosate,2,1x,5,5,0.1692
1,A19,glyphosate,2,1x,6,9,2.0124
1,A19,glyphosate,2,1x,7,9,2.0471
1,A19,glyphosate,2,1x,8,7,0.602
1,A19,glyphosate,2,3x,1,6,0.4955
1,A19,glyphosate,2,3x,2,7,1.2529
1,A19,glyphosate,2,3x,3,2,0.0953
1,A19,glyphosate,2,3x,4,7,1.45
1,A19,glyphosate,2,3x,5,1,0
1,A19,glyphosate,2,3x,6,1,0
1,A19,glyphosate,2,3x,7,1,0
1,A19,glyphosate,2,3x,8,7,2.5372
1,A20,control,0,1x,1,10,1.8176
1,A20,control,0,1x,2,10,2.8693
1,A20,control,0,1x,3,10,2.4432
1,A20,control,0,1x,4,10,3.4793
1,A20,glyphosate,2,1x,1,1,0
1,A20,glyphosate,2,1x,2,1,0
1,A20,glyphosate,2,1x,3,2,0.1307
1,A20,glyphosate,2,1x,4,2,0.1185
1,A20,glyphosate,2,1x,5,2,0.1384
1,A20,glyphosate,2,1x,6,5,0.3106
1,A20,glyphosate,2,1x,7,1,0
1,A20,glyphosate,2,1x,8,3,0.0948
1,A20,glyphosate,2,3x,1,1,0
1,A20,glyphosate,2,3x,2,1,0
1,A20,glyphosate,2,3x,3,1,0
1,A20,glyphosate,2,3x,4,2,0.1183
1,A20,glyphosate,2,3x,5,1,0
1,A20,glyphosate,2,3x,6,1,0
1,A20,glyphosate,2,3x,7,1,0
1,A20,glyphosate,2,3x,8,7,2.2413
1,A21,control,0,1x,1,10,3.412
1,A21,control,0,1x,2,10,2.3613
1,A21,control,0,1x,3,10,2.4403
1,A21,control,0,1x,4,10,2.5125
1,A21,glyphosate,2,1x,1,9,2.6046
1,A21,glyphosate,2,1x,2,6,0.3839
1,A21,glyphosate,2,1x,3,9,3.0527
1,A21,glyphosate,2,1x,4,9,2.4535
1,A21,glyphosate,2,1x,5,3,0.1078
1,A21,glyphosate,2,1x,6,9,2.5424
1,A21,glyphosate,2,1x,7,9,3.0362
1,A21,glyphosate,2,1x,8,6,0.5577
1,A21,glyphosate,2,3x,1,8,2.7758
1,A21,glyphosate,2,3x,2,7,0.9949
1,A21,glyphosate,2,3x,3,1,0
1,A21,glyphosate,2,3x,4,8,2.0035
1,A21,glyphosate,2,3x,5,8,0.9725
1,A21,glyphosate,2,3x,6,7,1.4628
1,A21,glyphosate,2,3x,7,3,0.1583
1,A21,glyphosate,2,3x,8,7,1.4675
1,A22,control,0,1x,1,10,2.9825
1,A22,control,0,1x,2,10,3.1025
1,A22,control,0,1x,3,10,2.8728
1,A22,control,0,1x,4,10,2.701
1,A22,glyphosate,2,1x,1,9,2.6305
1,A22,glyphosate,2,1x,2,9,2.9124
1,A22,glyphosate,2,1x,3,9,2.365
1,A22,glyphosate,2,1x,4,9,2.7718
1,A22,glyphosate,2,1x,5,9,3.6244
1,A22,glyphosate,2,1x,6,9,2.5945
1,A22,glyphosate,2,1x,7,9,1.8264
1,A22,glyphosate,2,1x,8,9,1.4614
1,A22,glyphosate,2,3x,1,6,1.0758
1,A22,glyphosate,2,3x,2,6,0.2537
1,A22,glyphosate,2,3x,3,8,3.648
1,A22,glyphosate,2,3x,4,8,2.4531
1,A22,glyphosate,2,3x,5,8,1.4963
1,A22,glyphosate,2,3x,6,7,0.7287
1,A22,glyphosate,2,3x,7,3,0.2312
1,A22,glyphosate,2,3x,8,4,0.1756
1,A23,control,0,1x,1,10,
1,A23,control,0,1x,2,10,2.8847
1,A23,control,0,1x,3,10,2.9133
1,A23,control,0,1x,4,10,2.2426
1,A23,glyphosate,2,1x,1,8,1.9301
1,A23,glyphosate,2,1x,2,9,2.9645
1,A23,glyphosate,2,1x,3,8,
1,A23,glyphosate,2,1x,4,2,0.1885
1,A23,glyphosate,2,1x,5,9,1.9192
1,A23,glyphosate,2,1x,6,8,1.8253
1,A23,glyphosate,2,1x,7,9,2.185
1,A23,glyphosate,2,1x,8,9,2.3421
1,A23,glyphosate,2,3x,1,5,0.3564
1,A23,glyphosate,2,3x,2,9,2.342
1,A23,glyphosate,2,3x,3,8,1.0277
1,A23,glyphosate,2,3x,4,4,0.1833
1,A23,glyphosate,2,3x,5,7,1.6993
1,A23,glyphosate,2,3x,6,9,2.8976
1,A23,glyphosate,2,3x,7,9,2.7584
1,A23,glyphosate,2,3x,8,7,0.7522
1,A24,control,0,1x,1,10,3.4955
1,A24,control,0,1x,2,10,3.0529
1,A24,control,0,1x,3,10,2.6584
1,A24,control,0,1x,4,10,3.2
1,A24,glyphosate,2,1x,1,9,2.7441
1,A24,glyphosate,2,1x,2,9,3.2018
1,A24,glyphosate,2,1x,3,9,3.847
1,A24,glyphosate,2,1x,4,5,0.3771
1,A24,glyphosate,2,1x,5,1,0
1,A24,glyphosate,2,1x,6,1,0
1,A24,glyphosate,2,1x,7,3,0.1871
1,A24,glyphosate,2,1x,8,8,1.1859
1,A24,glyphosate,2,3x,1,5,0.4035
1,A24,glyphosate,2,3x,2,3,0.0916
1,A24,glyphosate,2,3x,3,8,2.3014
1,A24,glyphosate,2,3x,4,4,0.2485
1,A24,glyphosate,2,3x,5,3,0.0845
1,A24,glyphosate,2,3x,6,8,2.2359
1,A24,glyphosate,2,3x,7,1,0
1,A24,glyphosate,2,3x,8,7,0.6677
1,A25,control,0,1x,1,10,3.5302
1,A25,control,0,1x,2,10,2.9747
1,A25,control,0,1x,3,10,3.2145
1,A25,control,0,1x,4,10,3.2381
1,A25,glyphosate,2,1x,1,1,0
1,A25,glyphosate,2,1x,2,9,3.7417
1,A25,glyphosate,2,1x,3,9,1.7123
1,A25,glyphosate,2,1x,4,8,0.9662
1,A25,glyphosate,2,1x,5,8,1.1496
1,A25,glyphosate,2,1x,6,2,0.122
1,A25,glyphosate,2,1x,7,9,3.5161
1,A25,glyphosate,2,1x,8,9,1.7612
1,A25,glyphosate,2,3x,1,2,0.1304
1,A25,glyphosate,2,3x,2,2,0.1136
1,A25,glyphosate,2,3x,3,7,1.5848
1,A25,glyphosate,2,3x,4,1,0
1,A25,glyphosate,2,3x,5,1,0
1,A25,glyphosate,2,3x,6,2,0.1095
1,A25,glyphosate,2,3x,7,2,0.0977
1,A25,glyphosate,2,3x,8,1,0
1,A26,control,0,1x,1,10,3.0188
1,A26,control,0,1x,2,10,2.8493
1,A26,control,0,1x,3,10,2.5851
1,A26,control,0,1x,4,10,2.12
1,A26,glyphosate,2,1x,1,6,0.5242
1,A26,glyphosate,2,1x,2,9,3.0989
1,A26,glyphosate,2,1x,3,8,2.7762
1,A26,glyphosate,2,1x,4,1,0
1,A26,glyphosate,2,1x,5,2,0.0739
1,A26,glyphosate,2,1x,6,9,2.3004
1,A26,glyphosate,2,1x,7,9,2.4445
1,A26,glyphosate,2,1x,8,9,3.9582
1,A26,glyphosate,2,3x,1,8,2.2251
1,A26,glyphosate,2,3x,2,3,0.1459
1,A26,glyphosate,2,3x,3,7,0.5754
1,A26,glyphosate,2,3x,4,1,0
1,A26,glyphosate,2,3x,5,1,0
1,A26,glyphosate,2,3x,6,3,0.1904
1,A26,glyphosate,2,3x,7,8,2.518
1,A26,glyphosate,2,3x,8,3,0.2218
1,A27,control,0,1x,1,10,2.6981
1,A27,control,0,1x,2,10,2.6058
1,A27,control,0,1x,3,10,2.9433
1,A27,control,0,1x,4,10,2.864
1,A27,glyphosate,2,1x,1,8,2.1224
1,A27,glyphosate,2,1x,2,8,2.1397
1,A27,glyphosate,2,1x,3,9,1.5962
1,A27,glyphosate,2,1x,4,9,2.3448
1,A27,glyphosate,2,1x,5,7,0.7515
1,A27,glyphosate,2,1x,6,9,2.6383
1,A27,glyphosate,2,1x,7,9,2.4775
1,A27,glyphosate,2,1x,8,9,2.9458
1,A27,glyphosate,2,3x,1,1,0
1,A27,glyphosate,2,3x,2,8,3.9218
1,A27,glyphosate,2,3x,3,8,2.5424
1,A27,glyphosate,2,3x,4,7,1.3048
1,A27,glyphosate,2,3x,5,8,2.0428
1,A27,glyphosate,2,3x,6,8,3.1946
1,A27,glyphosate,2,3x,7,8,1.6784
1,A27,glyphosate,2,3x,8,4,0.2685
1,A28,control,0,1x,1,10,3.3571
1,A28,control,0,1x,2,10,2.8012
1,A28,control,0,1x,3,10,2.8939
1,A28,control,0,1x,4,10,2.565
1,A28,glyphosate,2,1x,1,8,2.3885
1,A28,glyphosate,2,1x,2,6,0.2736
1,A28,glyphosate,2,1x,3,7,2.0967
1,A28,glyphosate,2,1x,4,9,3.4626
1,A28,glyphosate,2,1x,5,9,2.5151
1,A28,glyphosate,2,1x,6,9,3.4808
1,A28,glyphosate,2,1x,7,9,3.5293
1,A28,glyphosate,2,1x,8,9,3.0811
1,A28,glyphosate,2,3x,1,7,2.6343
1,A28,glyphosate,2,3x,2,9,3.2807
1,A28,glyphosate,2,3x,3,8,1.9116
1,A28,glyphosate,2,3x,4,9,4.8777
1,A28,glyphosate,2,3x,5,8,1.0342
1,A28,glyphosate,2,3x,6,9,3.0892
1,A28,glyphosate,2,3x,7,9,3.2832
1,A28,glyphosate,2,3x,8,9,2.9277
1,A29,control,0,1x,1,10,3.2437
1,A29,control,0,1x,2,10,3.5421
1,A29,control,0,1x,3,10,1.9707
1,A29,control,0,1x,4,10,3.506
1,A29,glyphosate,2,1x,1,1,0
1,A29,glyphosate,2,1x,2,1,0
1,A29,glyphosate,2,1x,3,1,0
1,A29,glyphosate,2,1x,4,1,0
1,A29,glyphosate,2,1x,5,1,0
1,A29,glyphosate,2,1x,6,1,0
1,A29,glyphosate,2,1x,7,1,0
1,A29,glyphosate,2,1x,8,1,0
1,A29,glyphosate,2,3x,1,1,0
1,A29,glyphosate,2,3x,2,1,0
1,A29,glyphosate,2,3x,3,1,0
1,A29,glyphosate,2,3x,4,1,0
1,A29,glyphosate,2,3x,5,1,0
1,A29,glyphosate,2,3x,6,1,0
1,A29,glyphosate,2,3x,7,1,0
1,A29,glyphosate,2,3x,8,1,0
1,A30,control,0,1x,1,10,2.0218
1,A30,control,0,1x,2,10,2.1611
1,A30,control,0,1x,3,10,2.3108
1,A30,control,0,1x,4,10,1.9816
1,A30,glyphosate,2,1x,1,9,1.8799
1,A30,glyphosate,2,1x,2,2,0.1785
1,A30,glyphosate,2,1x,3,9,2.4742
1,A30,glyphosate,2,1x,4,9,
1,A30,glyphosate,2,1x,5,9,3.0196
1,A30,glyphosate,2,1x,6,8,1.6091
1,A30,glyphosate,2,1x,7,9,2.4063
1,A30,glyphosate,2,1x,8,1,0
1,A30,glyphosate,2,3x,1,8,2.4681
1,A30,glyphosate,2,3x,2,6,0.6164
1,A30,glyphosate,2,3x,3,9,2.159
1,A30,glyphosate,2,3x,4,1,0
1,A30,glyphosate,2,3x,5,9,1.9526
1,A30,glyphosate,2,3x,6,5,0.286
1,A30,glyphosate,2,3x,7,4,0.3121
1,A30,glyphosate,2,3x,8,1,0
1,A31,control,0,1x,1,10,2.5712
1,A31,control,0,1x,2,10,2.3174
1,A31,control,0,1x,3,10,3.2256
1,A31,control,0,1x,4,10,2.8927
1,A31,glyphosate,2,1x,1,8,1.7561
1,A31,glyphosate,2,1x,2,9,2.7214
1,A31,glyphosate,2,1x,3,8,1.1958
