pop,herb,rate,rep,ve,surv,County,Corn_Soy,Tillage,Manure,ima_R,gly_R,atra_R,SOA_2,SOA_9,SOA_5
A56,atrazine,1x,5,1,0,Rock,yes,no,no,,,no,,,no
A56,atrazine,1x,6,1,0,Rock,yes,no,no,,,no,,,no
A56,atrazine,1x,7,1,0,Rock,yes,no,no,,,no,,,no
A56,atrazine,1x,8,1,0,Rock,yes,no,no,,,no,,,no
A57,atrazine,1x,1,2,0,Rock,yes,yes,no,,,no,,,no
A57,atrazine,1x,2,1,0,Rock,yes,yes,no,,,no,,,no
A57,atrazine,1x,3,1,0,Rock,yes,yes,no,,,no,,,no
A57,atrazine,1x,4,1,0,Rock,yes,yes,no,,,no,,,no
A57,atrazine,1x,5,1,0,Rock,yes,yes,no,,,no,,,no
A57,atrazine,1x,6,1,0,Rock,yes,yes,no,,,no,,,no
A57,atrazine,1x,7,1,0,Rock,yes,yes,no,,,no,,,no
A57,atrazine,1x,8,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,1,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,2,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,3,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,4,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,5,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,6,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,7,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,8,1,0,Rock,yes,yes,no,,,no,,,no
A61,atrazine,1x,1,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,2,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,3,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,4,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,5,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,6,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,7,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,8,1,0,Green,yes,no,no,,,no,,,no
A62,atrazine,1x,1,1,0,Rock,yes,no,no,,,no,,,no
A62,atrazine,1x,2,1,0,Rock,yes,no,no,,,no,,,no
A62,atrazine,1x,3,1,0,Rock,yes,no,no,,,no,,,no
A62,atrazine,1x,4,3,0,Rock,yes,no,no,,,no,,,no
A62,atrazine,1x,5,1,0,Rock,yes,no,no,,,no,,,no
A62,atrazine,1x,6,1,0,Rock,yes,no,no,,,no,,,no
A62,atrazine,1x,7,1,0,Rock,yes,no,no,,,no,,,no
A62,atrazine,1x,8,1,0,Rock,yes,no,no,,,no,,,no
A63,atrazine,1x,1,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,2,7,1,Green,yes,yes,no,,,yes,,,no
A63,atrazine,1x,3,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,4,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,5,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,6,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,7,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,8,1,0,Green,yes,yes,no,,,no,,,no
A64,atrazine,1x,1,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,2,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,3,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,4,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,5,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,6,8,1,Rock,yes,no,no,,,yes,,,no
A64,atrazine,1x,7,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,8,7,1,Rock,yes,no,no,,,yes,,,no
A65,atrazine,1x,1,1,0,Grant,yes,yes,yes,,,no,,,yes
A65,atrazine,1x,2,1,0,Grant,yes,yes,yes,,,no,,,yes
A65,atrazine,1x,3,1,0,Grant,yes,yes,yes,,,no,,,yes
A65,atrazine,1x,4,1,0,Grant,yes,yes,yes,,,no,,,yes
A65,atrazine,1x,5,1,0,Grant,yes,yes,yes,,,no,,,yes
A65,atrazine,1x,6,5,1,Grant,yes,yes,yes,,,yes,,,yes
A65,atrazine,1x,7,1,0,Grant,yes,yes,yes,,,no,,,yes
A67,atrazine,1x,1,1,0,Found du Lac,yes,no,no,,,no,,,no
A67,atrazine,1x,2,1,0,Found du Lac,yes,no,no,,,no,,,no
A67,atrazine,1x,3,1,0,Found du Lac,yes,no,no,,,no,,,no
A67,atrazine,1x,4,8,1,Found du Lac,yes,no,no,,,yes,,,no
A67,atrazine,1x,5,1,0,Found du Lac,yes,no,no,,,no,,,no
A67,atrazine,1x,6,1,0,Found du Lac,yes,no,no,,,no,,,no
A67,atrazine,1x,7,1,0,Found du Lac,yes,no,no,,,no,,,no
A67,atrazine,1x,8,1,0,Found du Lac,yes,no,no,,,no,,,no
A68,atrazine,1x,1,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,2,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,3,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,4,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,5,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,6,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,7,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,8,1,0,Calumet,yes,yes,yes,,,no,,,no
A69,atrazine,1x,1,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,2,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,3,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,4,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,5,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,6,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,7,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,8,1,0,Found du Lac,yes,no,no,,,no,,,no
A70,atrazine,1x,1,9,1,Monroe,yes,no,no,,,yes,,,yes
A70,atrazine,1x,2,9,1,Monroe,yes,no,no,,,yes,,,yes
A70,atrazine,1x,3,9,1,Monroe,yes,no,no,,,yes,,,yes
A70,atrazine,1x,4,9,1,Monroe,yes,no,no,,,yes,,,yes
A70,atrazine,1x,5,1,0,Monroe,yes,no,no,,,no,,,yes
A70,atrazine,1x,6,9,1,Monroe,yes,no,no,,,yes,,,yes
A70,atrazine,1x,7,9,1,Monroe,yes,no,no,,,yes,,,yes
A70,atrazine,1x,8,8,1,Monroe,yes,no,no,,,yes,,,yes
A75,atrazine,1x,1,7,1,Found du Lac,yes,no,no,,,yes,,,yes
A75,atrazine,1x,2,7,1,Found du Lac,yes,no,no,,,yes,,,yes
A75,atrazine,1x,3,8,1,Found du Lac,yes,no,no,,,yes,,,yes
A75,atrazine,1x,4,1,0,Found du Lac,yes,no,no,,,no,,,yes
A75,atrazine,1x,5,8,1,Found du Lac,yes,no,no,,,yes,,,yes
A75,atrazine,1x,6,7,1,Found du Lac,yes,no,no,,,yes,,,yes
A75,atrazine,1x,7,1,0,Found du Lac,yes,no,no,,,no,,,yes
A75,atrazine,1x,8,7,1,Found du Lac,yes,no,no,,,yes,,,yes
A76,atrazine,1x,1,1,0,Found du Lac,yes,no,no,,,no,,,yes
A76,atrazine,1x,2,1,0,Found du Lac,yes,no,no,,,no,,,yes
A76,atrazine,1x,3,8,1,Found du Lac,yes,no,no,,,yes,,,yes
A76,atrazine,1x,4,1,0,Found du Lac,yes,no,no,,,no,,,yes
A76,atrazine,1x,5,7,1,Found du Lac,yes,no,no,,,yes,,,yes
A76,atrazine,1x,6,1,0,Found du Lac,yes,no,no,,,no,,,yes
A76,atrazine,1x,7,6,1,Found du Lac,yes,no,no,,,yes,,,yes
A76,atrazine,1x,8,2,0,Found du Lac,yes,no,no,,,no,,,yes
A77,atrazine,1x,1,4,0,Found du Lac,yes,yes,no,,,no,,,yes
A77,atrazine,1x,2,1,0,Found du Lac,yes,yes,no,,,no,,,yes
A77,atrazine,1x,3,8,1,Found du Lac,yes,yes,no,,,yes,,,yes
A77,atrazine,1x,4,8,1,Found du Lac,yes,yes,no,,,yes,,,yes
A77,atrazine,1x,5,1,0,Found du Lac,yes,yes,no,,,no,,,yes
A77,atrazine,1x,6,1,0,Found du Lac,yes,yes,no,,,no,,,yes
A77,atrazine,1x,7,8,1,Found du Lac,yes,yes,no,,,yes,,,yes
A77,atrazine,1x,8,1,0,Found du Lac,yes,yes,no,,,no,,,yes
A82,atrazine,1x,1,1,0,Chippewa,yes,yes,no,,,no,,,yes
A82,atrazine,1x,2,1,0,Chippewa,yes,yes,no,,,no,,,yes
A82,atrazine,1x,3,1,0,Chippewa,yes,yes,no,,,no,,,yes
A82,atrazine,1x,4,1,0,Chippewa,yes,yes,no,,,no,,,yes
A82,atrazine,1x,5,1,0,Chippewa,yes,yes,no,,,no,,,yes
A82,atrazine,1x,6,1,0,Chippewa,yes,yes,no,,,no,,,yes
A82,atrazine,1x,7,1,0,Chippewa,yes,yes,no,,,no,,,yes
A82,atrazine,1x,8,1,0,Chippewa,yes,yes,no,,,no,,,yes
A83,atrazine,1x,1,7,1,Winnebago,yes,no,no,,,yes,,,no
A83,atrazine,1x,2,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,3,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,4,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,5,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,6,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,7,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,8,1,0,Winnebago,yes,no,no,,,no,,,no
A84,atrazine,1x,1,1,0,Pierce,yes,no,no,,,no,,,no
A84,atrazine,1x,2,1,0,Pierce,yes,no,no,,,no,,,no
A84,atrazine,1x,3,7,1,Pierce,yes,no,no,,,yes,,,no
A84,atrazine,1x,4,1,0,Pierce,yes,no,no,,,no,,,no
A84,atrazine,1x,5,1,0,Pierce,yes,no,no,,,no,,,no
A84,atrazine,1x,6,6,1,Pierce,yes,no,no,,,yes,,,no
A84,atrazine,1x,7,1,0,Pierce,yes,no,no,,,no,,,no
A84,atrazine,1x,8,1,0,Pierce,yes,no,no,,,no,,,no
A85,atrazine,1x,1,1,0,St. Croix,yes,yes,no,,,no,,,no
A85,atrazine,1x,2,6,1,St. Croix,yes,yes,no,,,yes,,,no
A85,atrazine,1x,3,1,0,St. Croix,yes,yes,no,,,no,,,no
A85,atrazine,1x,4,9,1,St. Croix,yes,yes,no,,,yes,,,no
A85,atrazine,1x,5,7,1,St. Croix,yes,yes,no,,,yes,,,no
A85,atrazine,1x,6,7,1,St. Croix,yes,yes,no,,,yes,,,no
A85,atrazine,1x,7,7,1,St. Croix,yes,yes,no,,,yes,,,no
A85,atrazine,1x,8,7,1,St. Croix,yes,yes,no,,,yes,,,no
A89,atrazine,1x,1,1,0,Sheboygan,yes,yes,no,,,no,,,no
A89,atrazine,1x,2,1,0,Sheboygan,yes,yes,no,,,no,,,no
A89,atrazine,1x,3,1,0,Sheboygan,yes,yes,no,,,no,,,no
A89,atrazine,1x,4,2,0,Sheboygan,yes,yes,no,,,no,,,no
A89,atrazine,1x,5,1,0,Sheboygan,yes,yes,no,,,no,,,no
A89,atrazine,1x,6,1,0,Sheboygan,yes,yes,no,,,no,,,no
A89,atrazine,1x,7,1,0,Sheboygan,yes,yes,no,,,no,,,no
A89,atrazine,1x,8,1,0,Sheboygan,yes,yes,no,,,no,,,no
A91,atrazine,1x,1,7,1,Chippewa,yes,yes,yes,,,yes,,,yes
A91,atrazine,1x,2,1,0,Chippewa,yes,yes,yes,,,no,,,yes
A91,atrazine,1x,3,1,0,Chippewa,yes,yes,yes,,,no,,,yes
A91,atrazine,1x,4,1,0,Chippewa,yes,yes,yes,,,no,,,yes
A91,atrazine,1x,5,1,0,Chippewa,yes,yes,yes,,,no,,,yes
A91,atrazine,1x,6,7,1,Chippewa,yes,yes,yes,,,yes,,,yes
A91,atrazine,1x,7,1,0,Chippewa,yes,yes,yes,,,no,,,yes
A91,atrazine,1x,8,1,0,Chippewa,yes,yes,yes,,,no,,,yes
A2,atrazine,1x,1,1,0,Dunn,yes,no,no,,,no,,,no
A2,atrazine,1x,2,1,0,Dunn,yes,no,no,,,no,,,no
A2,atrazine,1x,3,1,0,Dunn,yes,no,no,,,no,,,no
A2,atrazine,1x,4,1,0,Dunn,yes,no,no,,,no,,,no
A2,atrazine,1x,5,9,1,Dunn,yes,no,no,,,yes,,,no
A2,atrazine,1x,6,1,0,Dunn,yes,no,no,,,no,,,no
A2,atrazine,1x,7,1,0,Dunn,yes,no,no,,,no,,,no
A2,atrazine,1x,8,1,0,Dunn,yes,no,no,,,no,,,no
A3,atrazine,1x,1,1,0,Dunn,yes,no,no,,,no,,,no
A3,atrazine,1x,2,4,0,Dunn,yes,no,no,,,no,,,no
A3,atrazine,1x,3,1,0,Dunn,yes,no,no,,,no,,,no
A3,atrazine,1x,4,5,1,Dunn,yes,no,no,,,yes,,,no
A3,atrazine,1x,5,1,0,Dunn,yes,no,no,,,no,,,no
A3,atrazine,1x,6,1,0,Dunn,yes,no,no,,,no,,,no
A3,atrazine,1x,7,1,0,Dunn,yes,no,no,,,no,,,no
A3,atrazine,1x,8,5,1,Dunn,yes,no,no,,,yes,,,no
A8,atrazine,1x,1,1,0,Brown,yes,yes,no,,,no,,,no
A8,atrazine,1x,2,1,0,Brown,yes,yes,no,,,no,,,no
A8,atrazine,1x,3,1,0,Brown,yes,yes,no,,,no,,,no
A8,atrazine,1x,4,8,1,Brown,yes,yes,no,,,yes,,,no
A8,atrazine,1x,5,1,0,Brown,yes,yes,no,,,no,,,no
A8,atrazine,1x,6,1,0,Brown,yes,yes,no,,,no,,,no
A8,atrazine,1x,7,1,0,Brown,yes,yes,no,,,no,,,no
A8,atrazine,1x,8,1,0,Brown,yes,yes,no,,,no,,,no
A9,atrazine,1x,1,9,1,La Crosse,yes,no,yes,,,yes,,,no
A9,atrazine,1x,2,9,1,La Crosse,yes,no,yes,,,yes,,,no
A9,atrazine,1x,3,1,0,La Crosse,yes,no,yes,,,no,,,no
A9,atrazine,1x,4,7,1,La Crosse,yes,no,yes,,,yes,,,no
A9,atrazine,1x,5,9,1,La Crosse,yes,no,yes,,,yes,,,no
A9,atrazine,1x,6,9,1,La Crosse,yes,no,yes,,,yes,,,no
A9,atrazine,1x,7,8,1,La Crosse,yes,no,yes,,,yes,,,no
A9,atrazine,1x,8,9,1,La Crosse,yes,no,yes,,,yes,,,no
A10,atrazine,1x,1,9,1,Trempealeau,yes,yes,no,,,yes,,,no
A10,atrazine,1x,2,9,1,Trempealeau,yes,yes,no,,,yes,,,no
A10,atrazine,1x,3,1,0,Trempealeau,yes,yes,no,,,no,,,no
A10,atrazine,1x,4,8,1,Trempealeau,yes,yes,no,,,yes,,,no
A10,atrazine,1x,5,8,1,Trempealeau,yes,yes,no,,,yes,,,no
A10,atrazine,1x,6,7,1,Trempealeau,yes,yes,no,,,yes,,,no
A10,atrazine,1x,7,9,1,Trempealeau,yes,yes,no,,,yes,,,no
A10,atrazine,1x,8,9,1,Trempealeau,yes,yes,no,,,yes,,,no
A11,atrazine,1x,1,1,0,Vernon,yes,yes,yes,,,no,,,yes
A11,atrazine,1x,2,6,1,Vernon,yes,yes,yes,,,yes,,,yes
A11,atrazine,1x,3,8,1,Vernon,yes,yes,yes,,,yes,,,yes
A11,atrazine,1x,4,1,0,Vernon,yes,yes,yes,,,no,,,yes
A11,atrazine,1x,5,8,1,Vernon,yes,yes,yes,,,yes,,,yes
A11,atrazine,1x,6,1,0,Vernon,yes,yes,yes,,,no,,,yes
A11,atrazine,1x,7,9,1,Vernon,yes,yes,yes,,,yes,,,yes
A11,atrazine,1x,8,8,1,Vernon,yes,yes,yes,,,yes,,,yes
A12,atrazine,1x,1,1,0,Trempealeau,yes,yes,no,,,no,,,no
A12,atrazine,1x,2,1,0,Trempealeau,yes,yes,no,,,no,,,no
A12,atrazine,1x,3,1,0,Trempealeau,yes,yes,no,,,no,,,no
A12,atrazine,1x,4,1,0,Trempealeau,yes,yes,no,,,no,,,no
A12,atrazine,1x,5,1,0,Trempealeau,yes,yes,no,,,no,,,no
A12,atrazine,1x,6,1,0,Trempealeau,yes,yes,no,,,no,,,no
A12,atrazine,1x,7,7,1,Trempealeau,yes,yes,no,,,yes,,,no
A12,atrazine,1x,8,1,0,Trempealeau,yes,yes,no,,,no,,,no
A14,atrazine,1x,1,2,0,Dodge,yes,yes,yes,,,no,,,no
A14,atrazine,1x,2,1,0,Dodge,yes,yes,yes,,,no,,,no
A14,atrazine,1x,3,1,0,Dodge,yes,yes,yes,,,no,,,no
A14,atrazine,1x,4,1,0,Dodge,yes,yes,yes,,,no,,,no
A14,atrazine,1x,5,9,1,Dodge,yes,yes,yes,,,yes,,,no
A14,atrazine,1x,6,1,0,Dodge,yes,yes,yes,,,no,,,no
A14,atrazine,1x,7,1,0,Dodge,yes,yes,yes,,,no,,,no
A14,atrazine,1x,8,1,0,Dodge,yes,yes,yes,,,no,,,no
A15,atrazine,1x,1,9,1,Rock,yes,no,no,,,yes,,,no
A15,atrazine,1x,2,1,0,Rock,yes,no,no,,,no,,,no
A15,atrazine,1x,3,1,0,Rock,yes,no,no,,,no,,,no
A15,atrazine,1x,4,1,0,Rock,yes,no,no,,,no,,,no
A15,atrazine,1x,5,1,0,Rock,yes,no,no,,,no,,,no
A15,atrazine,1x,6,8,1,Rock,yes,no,no,,,yes,,,no
A17,atrazine,1x,1,7,1,Outagamie,yes,yes,no,,,yes,,,no
A17,atrazine,1x,2,1,0,Outagamie,yes,yes,no,,,no,,,no
A17,atrazine,1x,3,8,1,Outagamie,yes,yes,no,,,yes,,,no
A17,atrazine,1x,4,1,0,Outagamie,yes,yes,no,,,no,,,no
A17,atrazine,1x,5,1,0,Outagamie,yes,yes,no,,,no,,,no
A17,atrazine,1x,6,8,1,Outagamie,yes,yes,no,,,yes,,,no
A17,atrazine,1x,7,1,0,Outagamie,yes,yes,no,,,no,,,no
A17,atrazine,1x,8,1,0,Outagamie,yes,yes,no,,,no,,,no
A18,atrazine,1x,1,1,0,Winnebago,yes,no,no,,,no,,,no
A18,atrazine,1x,2,4,0,Winnebago,yes,no,no,,,no,,,no
A18,atrazine,1x,3,1,0,Winnebago,yes,no,no,,,no,,,no
A18,atrazine,1x,4,1,0,Winnebago,yes,no,no,,,no,,,no
A18,atrazine,1x,5,1,0,Winnebago,yes,no,no,,,no,,,no
A18,atrazine,1x,6,1,0,Winnebago,yes,no,no,,,no,,,no
A18,atrazine,1x,7,1,0,Winnebago,yes,no,no,,,no,,,no
A18,atrazine,1x,8,1,0,Winnebago,yes,no,no,,,no,,,no
A19,atrazine,1x,1,8,1,Calumet,yes,yes,no,,,yes,,,yes
A19,atrazine,1x,2,1,0,Calumet,yes,yes,no,,,no,,,yes
A19,atrazine,1x,3,8,1,Calumet,yes,yes,no,,,yes,,,yes
A19,atrazine,1x,4,8,1,Calumet,yes,yes,no,,,yes,,,yes
A19,atrazine,1x,5,1,0,Calumet,yes,yes,no,,,no,,,yes
A19,atrazine,1x,6,3,0,Calumet,yes,yes,no,,,no,,,yes
A19,atrazine,1x,7,7,1,Calumet,yes,yes,no,,,yes,,,yes
A19,atrazine,1x,8,7,1,Calumet,yes,yes,no,,,yes,,,yes
A20,atrazine,1x,1,9,1,Brown,yes,yes,yes,,,yes,,,yes
A20,atrazine,1x,2,9,1,Brown,yes,yes,yes,,,yes,,,yes
A20,atrazine,1x,3,1,0,Brown,yes,yes,yes,,,no,,,yes
A20,atrazine,1x,4,8,1,Brown,yes,yes,yes,,,yes,,,yes
A20,atrazine,1x,5,1,0,Brown,yes,yes,yes,,,no,,,yes
A20,atrazine,1x,6,1,0,Brown,yes,yes,yes,,,no,,,yes
A20,atrazine,1x,7,8,1,Brown,yes,yes,yes,,,yes,,,yes
A20,atrazine,1x,8,8,1,Brown,yes,yes,yes,,,yes,,,yes
A21,atrazine,1x,1,1,0,Outagamie,yes,yes,no,,,no,,,no
A21,atrazine,1x,2,1,0,Outagamie,yes,yes,no,,,no,,,no
A21,atrazine,1x,3,1,0,Outagamie,yes,yes,no,,,no,,,no
A21,atrazine,1x,4,1,0,Outagamie,yes,yes,no,,,no,,,no
A21,atrazine,1x,5,9,1,Outagamie,yes,yes,no,,,yes,,,no
A21,atrazine,1x,6,1,0,Outagamie,yes,yes,no,,,no,,,no
A21,atrazine,1x,7,1,0,Outagamie,yes,yes,no,,,no,,,no
A21,atrazine,1x,8,1,0,Outagamie,yes,yes,no,,,no,,,no
A22,atrazine,1x,1,1,0,Outagamie,yes,yes,yes,,,no,,,yes
A22,atrazine,1x,2,1,0,Outagamie,yes,yes,yes,,,no,,,yes
A22,atrazine,1x,3,1,0,Outagamie,yes,yes,yes,,,no,,,yes
A22,atrazine,1x,4,1,0,Outagamie,yes,yes,yes,,,no,,,yes
A22,atrazine,1x,5,1,0,Outagamie,yes,yes,yes,,,no,,,yes
A22,atrazine,1x,6,1,0,Outagamie,yes,yes,yes,,,no,,,yes
A22,atrazine,1x,7,8,1,Outagamie,yes,yes,yes,,,yes,,,yes
A22,atrazine,1x,8,1,0,Outagamie,yes,yes,yes,,,no,,,yes
A23,atrazine,1x,1,1,0,Dane,yes,yes,no,,,no,,,no
A23,atrazine,1x,2,1,0,Dane,yes,yes,no,,,no,,,no
A23,atrazine,1x,3,1,0,Dane,yes,yes,no,,,no,,,no
A23,atrazine,1x,4,1,0,Dane,yes,yes,no,,,no,,,no
A23,atrazine,1x,5,9,1,Dane,yes,yes,no,,,yes,,,no
A23,atrazine,1x,6,1,0,Dane,yes,yes,no,,,no,,,no
A23,atrazine,1x,7,8,1,Dane,yes,yes,no,,,yes,,,no
A23,atrazine,1x,8,1,0,Dane,yes,yes,no,,,no,,,no
A24,atrazine,1x,1,1,0,Brown,yes,yes,yes,,,no,,,no
A24,atrazine,1x,2,1,0,Brown,yes,yes,yes,,,no,,,no
A24,atrazine,1x,3,1,0,Brown,yes,yes,yes,,,no,,,no
A24,atrazine,1x,4,1,0,Brown,yes,yes,yes,,,no,,,no
A24,atrazine,1x,5,8,1,Brown,yes,yes,yes,,,yes,,,no
A24,atrazine,1x,6,1,0,Brown,yes,yes,yes,,,no,,,no
A24,atrazine,1x,7,1,0,Brown,yes,yes,yes,,,no,,,no
A24,atrazine,1x,8,1,0,Brown,yes,yes,yes,,,no,,,no
A26,atrazine,1x,1,8,1,Walworth,yes,yes,no,,,yes,,,no
A26,atrazine,1x,2,8,1,Walworth,yes,yes,no,,,yes,,,no
A26,atrazine,1x,3,7,1,Walworth,yes,yes,no,,,yes,,,no
A26,atrazine,1x,4,8,1,Walworth,yes,yes,no,,,yes,,,no
A26,atrazine,1x,5,1,0,Walworth,yes,yes,no,,,no,,,no
A26,atrazine,1x,6,3,0,Walworth,yes,yes,no,,,no,,,no
A26,atrazine,1x,7,1,0,Walworth,yes,yes,no,,,no,,,no
A26,atrazine,1x,8,1,0,Walworth,yes,yes,no,,,no,,,no
A27,atrazine,1x,1,1,0,Waukesha,yes,yes,no,,,no,,,yes
A27,atrazine,1x,2,1,0,Waukesha,yes,yes,no,,,no,,,yes
A27,atrazine,1x,3,1,0,Waukesha,yes,yes,no,,,no,,,yes
A28,atrazine,1x,1,1,0,Waukesha,yes,yes,no,,,no,,,no
A28,atrazine,1x,2,1,0,Waukesha,yes,yes,no,,,no,,,no
A28,atrazine,1x,3,2,0,Waukesha,yes,yes,no,,,no,,,no
A28,atrazine,1x,4,1,0,Waukesha,yes,yes,no,,,no,,,no
A28,atrazine,1x,5,9,1,Waukesha,yes,yes,no,,,yes,,,no
A28,atrazine,1x,6,1,0,Waukesha,yes,yes,no,,,no,,,no
A28,atrazine,1x,7,1,0,Waukesha,yes,yes,no,,,no,,,no
A28,atrazine,1x,8,1,0,Waukesha,yes,yes,no,,,no,,,no
A30,atrazine,1x,1,8,1,Door,yes,yes,yes,,,yes,,,no
A30,atrazine,1x,2,1,0,Door,yes,yes,yes,,,no,,,no
A30,atrazine,1x,3,1,0,Door,yes,yes,yes,,,no,,,no
A30,atrazine,1x,4,1,0,Door,yes,yes,yes,,,no,,,no
A30,atrazine,1x,5,1,0,Door,yes,yes,yes,,,no,,,no
A30,atrazine,1x,6,8,1,Door,yes,yes,yes,,,yes,,,no
A30,atrazine,1x,7,1,0,Door,yes,yes,yes,,,no,,,no
A30,atrazine,1x,8,1,0,Door,yes,yes,yes,,,no,,,no
A31,atrazine,1x,1,1,0,Door,yes,yes,yes,,,no,,,no
A31,atrazine,1x,2,1,0,Door,yes,yes,yes,,,no,,,no
A31,atrazine,1x,3,1,0,Door,yes,yes,yes,,,no,,,no
A31,atrazine,1x,4,8,1,Door,yes,yes,yes,,,yes,,,no
A32,atrazine,1x,1,1,0,Door,yes,yes,no,,,no,,,no
A32,atrazine,1x,2,1,0,Door,yes,yes,no,,,no,,,no
A32,atrazine,1x,3,1,0,Door,yes,yes,no,,,no,,,no
A32,atrazine,1x,4,9,1,Door,yes,yes,no,,,yes,,,no
A32,atrazine,1x,5,8,1,Door,yes,yes,no,,,yes,,,no
A32,atrazine,1x,6,7,1,Door,yes,yes,no,,,yes,,,no
A32,atrazine,1x,7,3,0,Door,yes,yes,no,,,no,,,no
A32,atrazine,1x,8,1,0,Door,yes,yes,no,,,no,,,no
A33,atrazine,1x,1,1,0,Calumet,yes,no,no,,,no,,,no
A33,atrazine,1x,2,1,0,Calumet,yes,no,no,,,no,,,no
A33,atrazine,1x,3,1,0,Calumet,yes,no,no,,,no,,,no
A33,atrazine,1x,4,8,1,Calumet,yes,no,no,,,yes,,,no
A33,atrazine,1x,5,1,0,Calumet,yes,no,no,,,no,,,no
A33,atrazine,1x,6,8,1,Calumet,yes,no,no,,,yes,,,no
A33,atrazine,1x,7,1,0,Calumet,yes,no,no,,,no,,,no
A33,atrazine,1x,8,1,0,Calumet,yes,no,no,,,no,,,no
A34,atrazine,1x,1,7,1,Manitowoc,yes,yes,no,,,yes,,,no
A34,atrazine,1x,2,1,0,Manitowoc,yes,yes,no,,,no,,,no
A34,atrazine,1x,3,1,0,Manitowoc,yes,yes,no,,,no,,,no
A34,atrazine,1x,4,1,0,Manitowoc,yes,yes,no,,,no,,,no
A34,atrazine,1x,5,1,0,Manitowoc,yes,yes,no,,,no,,,no
A34,atrazine,1x,6,1,0,Manitowoc,yes,yes,no,,,no,,,no
A34,atrazine,1x,7,1,0,Manitowoc,yes,yes,no,,,no,,,no
A34,atrazine,1x,8,1,0,Manitowoc,yes,yes,no,,,no,,,no
A35,atrazine,1x,1,1,0,Calumet,yes,yes,no,,,no,,,no
A35,atrazine,1x,2,1,0,Calumet,yes,yes,no,,,no,,,no
A35,atrazine,1x,3,1,0,Calumet,yes,yes,no,,,no,,,no
A35,atrazine,1x,4,1,0,Calumet,yes,yes,no,,,no,,,no
A35,atrazine,1x,5,1,0,Calumet,yes,yes,no,,,no,,,no
A35,atrazine,1x,6,7,1,Calumet,yes,yes,no,,,yes,,,no
A35,atrazine,1x,7,1,0,Calumet,yes,yes,no,,,no,,,no
A35,atrazine,1x,8,1,0,Calumet,yes,yes,no,,,no,,,no
A36,atrazine,1x,1,1,0,Calumet,yes,yes,no,,,no,,,no
