run,pop,herb,rate,rep,count,biomass,count_red,bio_red
1,A91,metribuzin,3x,4,0,0,0.9999999999,1
2,A8,atrazine,3x,1,2,0.464,0.8857142860,0.580375311
2,A8,atrazine,3x,2,0,0,0.9999999999,1
2,A8,atrazine,3x,3,0,0,0.9999999999,1
2,A8,atrazine,3x,4,0,0,0.9999999999,1
2,A8,metribuzin,3x,1,0,0,0.9999999999,1
2,A8,metribuzin,3x,2,0,0,0.9999999999,1
2,A8,metribuzin,3x,3,0,0,0.9999999999,1
2,A8,metribuzin,3x,4,0,0,0.9999999999,1
2,A9,atrazine,3x,1,2,0.153,0.9416058390,0.918627842
2,A9,atrazine,3x,2,4,0.942,0.8832116790,0.499002792
2,A9,atrazine,3x,3,12,1.445,0.6496350370,0.231485175
2,A9,atrazine,3x,4,4,0.818,0.8832116790,0.564951469
2,A9,metribuzin,3x,1,0,0,0.9999999999,1
2,A9,metribuzin,3x,2,0,0,0.9999999999,1
2,A9,metribuzin,3x,3,0,0,0.9999999999,1
2,A9,metribuzin,3x,4,0,0,0.9999999999,1
2,A11,atrazine,3x,1,1,0.226,0.9166666670,0.849783981
2,A11,atrazine,3x,2,2,0.333,0.8333333330,0.778664008
2,A11,atrazine,3x,3,6,0.461,0.5000000000,0.693585909
2,A11,atrazine,3x,4,4,1.089,0.6666666670,0.276171486
2,A11,metribuzin,3x,1,0,0,0.9999999999,1
2,A11,metribuzin,3x,2,0,0,0.9999999999,1
2,A11,metribuzin,3x,3,0,0,0.9999999999,1
2,A11,metribuzin,3x,4,0,0,0.9999999999,1
2,A17,atrazine,3x,1,17,0.862,0.1904761910,0.501157407
2,A17,atrazine,3x,2,3,0.981,0.8571428570,0.432291667
2,A17,atrazine,3x,3,8,0.921,0.6190476190,0.467013889
2,A17,atrazine,3x,4,0,0,0.9999999999,1
2,A17,metribuzin,3x,1,0,0,0.9999999999,1
2,A17,metribuzin,3x,2,0,0,0.9999999999,1
2,A17,metribuzin,3x,3,0,0,0.9999999999,1
2,A17,metribuzin,3x,4,0,0,0.9999999999,1
2,A18,atrazine,3x,1,4,0.127,0.8532110090,0.89212147
2,A18,atrazine,3x,2,1,0.008,0.9633027520,0.993204502
2,A18,atrazine,3x,3,3,0.211,0.8899082570,0.820768741
2,A18,atrazine,3x,4,2,0.007,0.9266055050,0.994053939
2,A18,metribuzin,3x,1,0,0,0.9999999999,1
2,A18,metribuzin,3x,2,0,0,0.9999999999,1
2,A18,metribuzin,3x,3,0,0,0.9999999999,1
2,A18,metribuzin,3x,4,0,0,0.9999999999,1
2,A20,atrazine,3x,1,15,0.541,0.3103448280,0.671673494
2,A20,atrazine,3x,2,3,0.226,0.8620689660,0.862843271
2,A20,atrazine,3x,3,6,0.145,0.7241379310,0.912001214
2,A20,atrazine,3x,4,7,0.085,0.6781609200,0.948414505
2,A20,metribuzin,3x,1,0,0,0.9999999999,1
2,A20,metribuzin,3x,2,0,0,0.9999999999,1
2,A20,metribuzin,3x,3,0,0,0.9999999999,1
2,A20,metribuzin,3x,4,0,0,0.9999999999,1
2,A22,atrazine,3x,1,0,0,0.9999999999,1
2,A22,atrazine,3x,2,0,0,0.9999999999,1
2,A22,atrazine,3x,3,1,0.315,0.9705882350,0.840425532
2,A22,atrazine,3x,4,2,0.136,0.9411764710,0.931104357
2,A22,metribuzin,3x,1,0,0,0.9999999999,1
2,A22,metribuzin,3x,2,0,0,0.9999999999,1
2,A22,metribuzin,3x,3,0,0,0.9999999999,1
2,A22,metribuzin,3x,4,0,0,0.9999999999,1
2,A23,atrazine,3x,1,1,0.056,0.8666666670,0.90949495
2,A23,atrazine,3x,2,3,0.624,0.6000000000,1E-10
2,A23,atrazine,3x,3,3,0.276,0.6000000000,0.553939394
2,A23,atrazine,3x,4,1,0.011,0.8666666670,0.982222222
2,A23,metribuzin,3x,1,0,0,0.9999999999,1
2,A23,metribuzin,3x,2,0,0,0.9999999999,1
2,A23,metribuzin,3x,3,0,0,0.9999999999,1
2,A23,metribuzin,3x,4,0,0,0.9999999999,1
2,A27,atrazine,3x,1,0,0,0.9999999999,1
2,A27,atrazine,3x,2,0,0,0.9999999999,1
2,A27,atrazine,3x,3,0,0,0.9999999999,1
2,A27,atrazine,3x,4,1,0.021,0.6666666670,0.970994475
2,A27,metribuzin,3x,1,0,0,0.9999999999,1
2,A27,metribuzin,3x,2,0,0,0.9999999999,1
2,A27,metribuzin,3x,3,0,0,0.9999999999,1
2,A27,metribuzin,3x,4,0,0,0.9999999999,1
2,A31,atrazine,3x,1,1,0.004,0.9230769230,0.996121212
2,A31,atrazine,3x,2,2,0.098,0.8461538460,0.904969697
2,A31,atrazine,3x,3,0,0,0.9999999999,1
2,A31,atrazine,3x,4,0,0,0.9999999999,1
2,A31,metribuzin,3x,1,0,0,0.9999999999,1
2,A31,metribuzin,3x,2,0,0,0.9999999999,1
2,A31,metribuzin,3x,3,0,0,0.9999999999,1
2,A31,metribuzin,3x,4,0,0,0.9999999999,1
2,A34,atrazine,3x,1,4,0.119,0.7714285710,0.921916011
2,A34,atrazine,3x,2,1,0.06,0.9428571430,0.960629921
2,A34,atrazine,3x,3,0,0,0.9999999999,1
2,A34,atrazine,3x,4,0,0,0.9999999999,1
2,A34,metribuzin,3x,1,0,0,0.9999999999,1
2,A34,metribuzin,3x,2,0,0,0.9999999999,1
2,A34,metribuzin,3x,3,0,0,0.9999999999,1
2,A34,metribuzin,3x,4,0,0,0.9999999999,1
2,A35,atrazine,3x,1,0,0,0.9999999999,1
2,A35,atrazine,3x,2,0,0,0.9999999999,1
2,A35,atrazine,3x,3,0,0,0.9999999999,1
2,A35,atrazine,3x,4,3,0.337,0.8823529410,0.816348774
2,A35,metribuzin,3x,1,0,0,0.9999999999,1
2,A35,metribuzin,3x,2,0,0,0.9999999999,1
2,A35,metribuzin,3x,3,0,0,0.9999999999,1
2,A35,metribuzin,3x,4,0,0,0.9999999999,1
2,A36,atrazine,3x,1,7,1.044,0.6315789470,0.304811054
2,A36,atrazine,3x,2,2,0.279,0.8947368420,0.814216747
2,A36,atrazine,3x,3,3,0.16,0.8421052630,0.893457633
2,A36,atrazine,3x,4,3,0.466,0.8421052630,0.689695355
2,A36,metribuzin,3x,1,0,0,0.9999999999,1
2,A36,metribuzin,3x,2,0,0,0.9999999999,1
2,A36,metribuzin,3x,3,0,0,0.9999999999,1
2,A36,metribuzin,3x,4,0,0,0.9999999999,1
2,A37,atrazine,3x,1,,,,
2,A37,atrazine,3x,2,,,,
2,A37,atrazine,3x,3,,,,
2,A37,atrazine,3x,4,,,,
2,A37,metribuzin,3x,1,,,,
2,A37,metribuzin,3x,2,,,,
2,A37,metribuzin,3x,3,,,,
2,A37,metribuzin,3x,4,,,,
2,A39,atrazine,3x,1,0,0,0.9999999999,1
2,A39,atrazine,3x,2,0,0,0.9999999999,1
2,A39,atrazine,3x,3,0,0,0.9999999999,1
2,A39,atrazine,3x,4,0,0,0.9999999999,1
2,A39,metribuzin,3x,1,0,0,0.9999999999,1
2,A39,metribuzin,3x,2,0,0,0.9999999999,1
2,A39,metribuzin,3x,3,0,0,0.9999999999,1
2,A39,metribuzin,3x,4,0,0,0.9999999999,1
2,A41,atrazine,3x,1,0,0,0.9999999999,1
2,A41,atrazine,3x,2,0,0,0.9999999999,1
2,A41,atrazine,3x,3,0,0,0.9999999999,1
2,A41,atrazine,3x,4,0,0,0.9999999999,1
2,A41,metribuzin,3x,1,0,0,0.9999999999,1
2,A41,metribuzin,3x,2,0,0,0.9999999999,1
2,A41,metribuzin,3x,3,0,0,0.9999999999,1
2,A41,metribuzin,3x,4,0,0,0.9999999999,1
2,A44,atrazine,3x,1,1,0.013,0.9720279720,0.992927095
2,A44,atrazine,3x,2,2,0.186,0.9440559440,0.898803047
2,A44,atrazine,3x,3,0,0,0.9999999999,1
2,A44,atrazine,3x,4,1,0.026,0.9720279720,0.985854189
2,A44,metribuzin,3x,1,0,0,0.9999999999,1
2,A44,metribuzin,3x,2,0,0,0.9999999999,1
2,A44,metribuzin,3x,3,0,0,0.9999999999,1
2,A44,metribuzin,3x,4,0,0,0.9999999999,1
2,A45,atrazine,3x,1,2,0.716,0.9432624110,0.662701684
2,A45,atrazine,3x,2,11,1.499,0.6879432620,0.293840537
2,A45,atrazine,3x,3,3,0.217,0.9148936170,0.897774114
2,A45,atrazine,3x,4,1,0.816,0.9716312060,0.615592981
2,A45,metribuzin,3x,1,0,0,0.9999999999,1
2,A45,metribuzin,3x,2,3,0.082,0.9148936170,0.961370863
2,A45,metribuzin,3x,3,0,0,0.9999999999,1
2,A45,metribuzin,3x,4,0,0,0.9999999999,1
2,A47,atrazine,3x,1,0,0,0.9999999999,1
2,A47,atrazine,3x,2,0,0,0.9999999999,1
2,A47,atrazine,3x,3,1,0.031,0.9000000000,0.966018087
2,A47,atrazine,3x,4,0,0,0.9999999999,1
2,A47,metribuzin,3x,1,0,0,0.9999999999,1
2,A47,metribuzin,3x,2,0,0,0.9999999999,1
2,A47,metribuzin,3x,3,0,0,0.9999999999,1
2,A47,metribuzin,3x,4,0,0,0.9999999999,1
2,A65,atrazine,3x,1,1,0.161,0.6000000000,0.703635527
2,A65,atrazine,3x,2,4,1.173,0.0000000001,1E-10
2,A65,atrazine,3x,3,1,0.287,0.6000000000,0.471698113
2,A65,atrazine,3x,4,0,0,0.9999999999,1
2,A65,metribuzin,3x,1,0,0,0.9999999999,1
2,A65,metribuzin,3x,2,0,0,0.9999999999,1
2,A65,metribuzin,3x,3,0,0,0.9999999999,1
2,A65,metribuzin,3x,4,0,0,0.9999999999,1
2,A66,atrazine,3x,1,1,0.001,0.9466666670,0.999434309
2,A66,atrazine,3x,2,4,0.318,0.7866666670,0.82011031
2,A66,atrazine,3x,3,5,0.409,0.7333333330,0.768632442
2,A66,atrazine,3x,4,10,0.797,0.4666666670,0.549144393
2,A66,metribuzin,3x,1,0,0,0.9999999999,1
2,A66,metribuzin,3x,2,0,0,0.9999999999,1
2,A66,metribuzin,3x,3,0,0,0.9999999999,1
2,A66,metribuzin,3x,4,0,0,0.9999999999,1
2,A67,atrazine,3x,1,2,0.096,0.9365079370,0.937560976
2,A67,atrazine,3x,2,3,0.68,0.9047619050,0.557723577
2,A67,atrazine,3x,3,3,0.421,0.9047619050,0.726178862
2,A67,atrazine,3x,4,0,0,0.9999999999,1
2,A67,metribuzin,3x,1,0,0,0.9999999999,1
2,A67,metribuzin,3x,2,0,0,0.9999999999,1
2,A67,metribuzin,3x,3,0,0,0.9999999999,1
2,A67,metribuzin,3x,4,0,0,0.9999999999,1
2,A75,atrazine,3x,1,1,0.043,0.9550561800,0.974270755
2,A75,atrazine,3x,2,10,1.034,0.5505617980,0.381301421
2,A75,atrazine,3x,3,4,0.901,0.8202247190,0.460882573
2,A75,atrazine,3x,4,4,0.547,0.8202247190,0.672700075
2,A75,metribuzin,3x,1,0,0,0.9999999999,1
2,A75,metribuzin,3x,2,0,0,0.9999999999,1
2,A75,metribuzin,3x,3,0,0,0.9999999999,1
2,A75,metribuzin,3x,4,0,0,0.9999999999,1
2,A76,atrazine,3x,1,0,0,0.9999999999,1
2,A76,atrazine,3x,2,5,0.373,0.8449612400,0.817313579
2,A76,atrazine,3x,3,9,0.576,0.7209302330,0.717889066
2,A76,atrazine,3x,4,4,0.376,0.8759689920,0.815844251
2,A76,metribuzin,3x,1,0,0,0.9999999999,1
2,A76,metribuzin,3x,2,0,0,0.9999999999,1
2,A76,metribuzin,3x,3,0,0,0.9999999999,1
2,A76,metribuzin,3x,4,0,0,0.9999999999,1
2,A82,atrazine,3x,1,1,0.004,0.9480519480,0.998085437
2,A82,atrazine,3x,2,6,0.17,0.6883116880,0.918631088
2,A82,atrazine,3x,3,1,0.003,0.9480519480,0.998564078
2,A82,atrazine,3x,4,0,0,0.9999999999,1
2,A82,metribuzin,3x,1,0,0,0.9999999999,1
2,A82,metribuzin,3x,2,0,0,0.9999999999,1
2,A82,metribuzin,3x,3,0,0,0.9999999999,1
2,A82,metribuzin,3x,4,0,0,0.9999999999,1
2,A87,atrazine,3x,1,0,0,0.9999999999,1
2,A87,atrazine,3x,2,0,0,0.9999999999,1
2,A87,atrazine,3x,3,9,0.848,0.7906976740,0.484733404
2,A87,atrazine,3x,4,4,0.581,0.9069767440,0.646969467
2,A87,metribuzin,3x,1,0,0,0.9999999999,1
2,A87,metribuzin,3x,2,0,0,0.9999999999,1
2,A87,metribuzin,3x,3,0,0,0.9999999999,1
2,A87,metribuzin,3x,4,0,0,0.9999999999,1
2,A90,atrazine,3x,1,1,0.507,0.9459459460,0.623468251
2,A90,atrazine,3x,2,1,0.047,0.9459459460,0.96509469
2,A90,atrazine,3x,3,2,0.065,0.8918918920,0.951726699
2,A90,atrazine,3x,4,1,0.004,0.9459459460,0.997029335
2,A90,metribuzin,3x,1,0,0,0.9999999999,1
2,A90,metribuzin,3x,2,0,0,0.9999999999,1
2,A90,metribuzin,3x,3,0,0,0.9999999999,1
2,A90,metribuzin,3x,4,0,0,0.9999999999,1
2,A91,atrazine,3x,1,,,,
2,A91,atrazine,3x,2,,,,
2,A91,atrazine,3x,3,,,,
2,A91,atrazine,3x,4,,,,
2,A91,metribuzin,3x,1,,,,
2,A91,metribuzin,3x,2,,,,
2,A91,metribuzin,3x,3,,,,
2,A91,metribuzin,3x,4,,,,
1,A8,fomesafen,3x,1,0,0,0.9999999999,1
1,A8,fomesafen,3x,2,0,0,0.9999999999,1
1,A8,fomesafen,3x,3,0,0,0.9999999999,1
1,A8,fomesafen,3x,4,0,0,0.9999999999,1
1,A8,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A8,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A8,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A8,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A8,mesotrione,3x,1,0,0,0.9999999999,1
1,A8,mesotrione,3x,2,0,0,0.9999999999,1
1,A8,mesotrione,3x,3,0,0,0.9999999999,1
1,A8,mesotrione,3x,4,0,0,0.9999999999,1
