run,pop,herb,rate,rep,surv,biomass
2,A20,meso+P450,6.5,3,1,1.386
2,A20,meso+P450,6.5,4,1,0.854
2,A20,meso+P450,13.1,1,1,0.073
2,A20,meso+P450,13.1,2,1,0.9
2,A20,meso+P450,13.1,3,1,0.627
2,A20,meso+P450,13.1,4,1,0.227
2,A20,meso+P450,26.3,1,1,0.464
2,A20,meso+P450,26.3,2,0,0
2,A20,meso+P450,26.3,3,1,0.893
2,A20,meso+P450,26.3,4,1,0.115
2,A20,meso+P450,53,1,0,0
2,A20,meso+P450,53,2,0,0
2,A20,meso+P450,53,3,0,0
2,A20,meso+P450,53,4,1,0.035
2,A20,meso+P450,105.1,1,0,0
2,A20,meso+P450,105.1,2,1,0.101
2,A20,meso+P450,105.1,3,0,0
2,A20,meso+P450,105.1,4,0,0
2,A20,meso+P450,210.2,1,0,0
2,A20,meso+P450,210.2,2,0,0
2,A20,meso+P450,210.2,3,0,0
2,A20,meso+P450,210.2,4,0,0
2,A20,meso+P450,420.4,1,0,0
2,A20,meso+P450,420.4,2,0,0
2,A20,meso+P450,420.4,3,0,0
2,A20,meso+P450,420.4,4,0,0
2,A20,meso+P450,840.8,1,0,0
2,A20,meso+P450,840.8,2,0,0
2,A20,meso+P450,840.8,3,0,0
2,A20,meso+P450,840.8,4,0,0
2,A20,meso+P450,1681.6,1,0,0
2,A20,meso+P450,1681.6,2,0,0
2,A20,meso+P450,1681.6,3,0,0
2,A20,meso+P450,1681.6,4,0,0
2,A20,meso+GST,0,1,1,3.072
2,A20,meso+GST,0,2,1,1.478
2,A20,meso+GST,0,3,1,1.246
2,A20,meso+GST,0,4,1,1.354
2,A20,meso+GST,1.6,1,1,2.183
2,A20,meso+GST,1.6,2,1,1.443
2,A20,meso+GST,1.6,3,1,1.601
2,A20,meso+GST,1.6,4,1,1.329
2,A20,meso+GST,3.3,1,1,0.709
2,A20,meso+GST,3.3,2,1,1.113
2,A20,meso+GST,3.3,3,1,0.965
2,A20,meso+GST,3.3,4,1,1.826
2,A20,meso+GST,6.5,1,1,1.353
2,A20,meso+GST,6.5,2,1,0.82
2,A20,meso+GST,6.5,3,1,1.175
2,A20,meso+GST,6.5,4,1,0.653
2,A20,meso+GST,13.1,1,1,0.1
2,A20,meso+GST,13.1,2,1,1.112
2,A20,meso+GST,13.1,3,1,0.134
2,A20,meso+GST,13.1,4,1,0.888
2,A20,meso+GST,26.3,1,1,0.212
2,A20,meso+GST,26.3,2,1,0.568
2,A20,meso+GST,26.3,3,1,1.174
2,A20,meso+GST,26.3,4,1,0.133
2,A20,meso+GST,53,1,0,0
2,A20,meso+GST,53,2,0,0
2,A20,meso+GST,53,3,0,0
2,A20,meso+GST,53,4,0,0
2,A20,meso+GST,105.1,1,1,0.163
2,A20,meso+GST,105.1,2,0,0
2,A20,meso+GST,105.1,3,0,0
2,A20,meso+GST,105.1,4,0,0
2,A20,meso+GST,210.2,1,0,0
2,A20,meso+GST,210.2,2,0,0
2,A20,meso+GST,210.2,3,0,0
2,A20,meso+GST,210.2,4,0,0
2,A20,meso+GST,420.4,1,0,0
2,A20,meso+GST,420.4,2,0,0
2,A20,meso+GST,420.4,3,0,0
2,A20,meso+GST,420.4,4,0,0
2,A20,meso+GST,840.8,1,0,0
2,A20,meso+GST,840.8,2,0,0
2,A20,meso+GST,840.8,3,0,0
2,A20,meso+GST,840.8,4,0,0
2,A20,meso+GST,1681.6,1,0,0
2,A20,meso+GST,1681.6,2,0,0
2,A20,meso+GST,1681.6,3,0,0
2,A20,meso+GST,1681.6,4,0,0
